name	chr	start	end	height	pval	gene_name	description
chirp_peak_193	Pf3D7_07_v3	1204970	1205360	30.588804178232976	4.816897943694497e-06	PF3D7_0728100	conserved Plasmodium membrane protein unknown function
chirp_peak_194	Pf3D7_14_v3	2642900	2643160	30.588804178232976	5.698974874490494e-06	PF3D7_1465300	ribonuclease Z putative
chirp_peak_195	Pf3D7_06_v3	139490	139750	30.588804178232976	6.5019634356960165e-06	PF3D7_0603500	cation/H+ antiporter
chirp_peak_196	Pf3D7_14_v3	2552030	2552290	30.588804178232976	8.71652829630323e-06	PF3D7_1462600	conserved Plasmodium membrane protein unknown function
chirp_peak_197	Pf3D7_10_v3	719420	719680	30.588804178232976	9.080088713132004e-06	PF3D7_1018000	tRNA pseudouridine synthase putative
chirp_peak_198	Pf3D7_06_v3	288080	288340	30.588804178232976	9.522074833175321e-06	PF3D7_0606800	VFT protein
chirp_peak_199	Pf3D7_12_v3	635180	635830	30.56489720986702	2.4482715036577084e-07	PF3D7_1215700	conserved Plasmodium protein unknown function
chirp_peak_200	Pf3D7_09_v3	1170780	1171170	30.56489720986702	2.5019249865074243e-07	PF3D7_0929300	conserved Plasmodium protein unknown function
chirp_peak_201	Pf3D7_11_v3	1057810	1058200	30.56489720986702	3.990665278520327e-07	PF3D7_1127000	protein phosphatase putative
chirp_peak_202	Pf3D7_13_v3	1118780	1119170	30.56489720986702	2.070296319903554e-06	PF3D7_1326600	conserved Plasmodium protein unknown function
chirp_peak_203	Pf3D7_11_v3	1854190	1854450	30.56489720986702	2.3500538133011022e-06	PF3D7_1146800	conserved Plasmodium protein unknown function
chirp_peak_204	Pf3D7_12_v3	1814930	1815320	30.56489720986702	2.5430605578836707e-06	PF3D7_1243200	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST5 putative
chirp_peak_205	Pf3D7_14_v3	203710	203970	30.56489720986702	2.82330618951102e-06	PF3D7_1405800	ribosome biogenesis protein BOP1 putative
chirp_peak_206	Pf3D7_11_v3	468000	469040	30.56489720986702	3.128553753803736e-06	PF3D7_1112100	conserved Plasmodium protein unknown function
chirp_peak_207	Pf3D7_08_v3	539110	539370	30.56489720986702	3.7826401358142113e-06	PF3D7_0810500	protein phosphatase PPM7 putative
chirp_peak_208	Pf3D7_03_v3	965510	965770	30.56489720986702	3.7826753721800426e-06	PF3D7_0322900	40S ribosomal protein S3A putative
chirp_peak_209	Pf3D7_07_v3	1033370	1033630	30.56489720986702	4.604506812961849e-06	PF3D7_0724600	protein kinase putative
chirp_peak_210	Pf3D7_02_v3	776880	777270	30.56489720986702	5.483257704109095e-06	PF3D7_0219500	pseudouridine synthase putative
chirp_peak_211	Pf3D7_10_v3	1469260	1469520	30.56489720986702	5.6766635546828914e-06	PF3D7_1037000	DNA polymerase zeta catalytic subunit putative
chirp_peak_212	Pf3D7_13_v3	2306070	2306460	30.56489720986702	5.7825526922664616e-06	PF3D7_1358100	Sas10 domain-containing protein putative
chirp_peak_213	Pf3D7_12_v3	880620	880880	30.56489720986702	7.297889874915175e-06	PF3D7_1222100	conserved Plasmodium protein unknown function
chirp_peak_214	Pf3D7_02_v3	387920	388310	30.540990241501056	1.0234488835166556e-06	PF3D7_0209300	2C-methyl-D-erythritol 24-cyclodiphosphate synthase
chirp_peak_215	Pf3D7_02_v3	446680	446940	30.540990241501056	3.2048028700856107e-06	PF3D7_0211000	unspecified product
chirp_peak_216	Pf3D7_09_v3	595920	596180	30.540990241501056	3.47229122916958e-06	PF3D7_0913900	arginine--tRNA ligase putative
chirp_peak_217	Pf3D7_13_v3	1735370	1735630	30.540990241501056	4.608466658001597e-06	PF3D7_1343800	conserved Plasmodium protein unknown function
chirp_peak_218	Pf3D7_03_v3	410280	410540	30.540990241501056	6.202431504623311e-06	PF3D7_0309700	SECIS-binding protein 2 putative
chirp_peak_219	Pf3D7_08_v3	689260	689520	30.540990241501056	9.171422377753359e-06	PF3D7_0814300	AAA family ATPase putative
chirp_peak_220	Pf3D7_12_v3	240110	240370	30.517083273135093	4.937657431647932e-09	PF3D7_1205500	zinc finger protein putative
chirp_peak_221	Pf3D7_13_v3	552890	553280	27.272394382800957	1.8389214167057318e-06	PF3D7_1312900	eukaryotic translation initation factor 4 gamma
chirp_peak_222	Pf3D7_13_v3	321230	321490	27.272394382800957	2.130660594165077e-06	PF3D7_1306800	RED-like protein putative
chirp_peak_223	Pf3D7_10_v3	742560	742820	27.272394382800957	2.3807160528993666e-06	PF3D7_1018600	tRNA wybutosine-synthesizing protein putative
chirp_peak_224	Pf3D7_06_v3	719810	720200	27.272394382800957	2.6065007643296057e-06	PF3D7_0617300	conserved Plasmodium protein unknown function
chirp_peak_225	Pf3D7_02_v3	589030	589290	27.272394382800957	5.725891222205978e-06	PF3D7_0214400	conserved protein unknown function
chirp_peak_226	Pf3D7_14_v3	473850	474110	27.272394382800957	6.837513873984978e-06	PF3D7_1411600	GTP-binding protein Obg1
chirp_peak_227	Pf3D7_02_v3	367770	368030	27.248487414434997	1.2871448988477222e-06	PF3D7_0208900	6-cysteine protein P230p
